Video Length,Shares,Comments,Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Total Engagement,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
14,588,1681,15900000,201,2020,10,20,2,211169,0.0132810691823899,0,0,1,0,0
7,4374,3256,15900000,201,2020,10,19,1,633630,0.0398509433962264,0,0,1,0,0
8,5030,4096,15900000,201,2020,10,18,7,1509126,0.0949135849056603,0,0,1,0,0
15,681,1579,15900000,201,2020,10,17,6,188460,0.0118528301886792,0,1,0,0,0
8,643,1684,15900000,201,2020,10,15,4,205827,0.0129450943396226,0,0,1,0,0
26,4247,4232,15900000,201,2020,10,13,2,864879,0.0543949056603773,0,0,1,0,0
15,379,1261,15900000,201,2020,10,12,1,180240,0.0113358490566037,0,0,1,0,0
15,982,2979,15900000,201,2020,10,9,5,393661,0.0247585534591195,0,0,1,0,0
8,3501,4588,15900000,201,2020,10,8,4,766189,0.0481879874213836,0,0,1,0,0
15,888,2065,15900000,201,2020,10,7,3,367853,0.0231354088050314,0,0,1,0,0
11,1673,2825,15900000,201,2020,10,6,2,437298,0.0275030188679245,0,0,1,0,0
14,1610,834,15900000,201,2020,10,5,1,448744,0.028222893081761,0,0,1,0,0
10,1725,490,15900000,201,2020,10,2,5,646515,0.0406613207547169,0,0,1,0,0
15,993,1652,15900000,201,2020,9,20,7,356145,0.0223990566037735,0,0,1,0,0
7,1163,2392,15900000,201,2020,9,15,2,238355,0.0149908805031446,0,0,1,0,0
12,6020,4155,15900000,201,2020,9,11,5,989175,0.0622122641509433,0,0,1,0,0
10,7639,3944,15900000,201,2020,9,11,5,1311583,0.0824894968553459,0,0,0,1,0
6,1028,3610,15900000,201,2020,9,10,4,719838,0.0452728301886792,0,0,1,0,0
9,1327,2870,15900000,201,2020,9,9,3,437397,0.0275092452830188,0,0,1,0,0
15,1220,2732,15900000,201,2020,9,4,5,443152,0.0278711949685534,0,0,1,0,0
10,22900,8573,15900000,201,2020,9,3,4,1731473,0.1088976729559748,0,1,0,0,0
12,823,1477,15900000,201,2020,8,30,7,286800,0.0180377358490566,0,0,1,0,0
14,5184,5083,15900000,201,2020,8,26,3,1006267,0.0632872327044025,0,0,0,1,0
12,2284,4457,15900000,201,2020,8,21,5,721241,0.0453610691823899,0,0,1,0,0
12,2783,4144,15900000,201,2020,8,21,5,492727,0.0309891194968553,0,0,0,1,0
59,1873,2998,15900000,201,2020,8,20,4,384971,0.0242120125786163,0,0,1,0,0
7,5375,5406,15900000,201,2020,8,18,2,1110781,0.0698604402515723,0,0,1,0,0
8,1856,14300,15900000,201,2020,8,18,2,705556,0.0443745911949685,0,0,0,1,0
45,4459,3084,15900000,201,2020,8,13,4,704643,0.0443171698113207,0,0,1,0,0
15,2419,6746,15900000,201,2020,8,10,1,1809165,0.1137839622641509,0,0,1,0,0
15,2776,4021,15900000,201,2020,8,9,7,555897,0.0349620754716981,0,0,1,0,0
8,989,3079,15900000,201,2020,8,8,6,666868,0.0419413836477987,0,0,1,0,0
15,19100,39500,15900000,201,2020,8,3,1,2858600,0.1797861635220125,2,0,1,0,0
15,2431,4869,15900000,201,2020,7,31,5,529600,0.0333081761006289,0,0,1,0,0
15,4686,6742,15900000,201,2020,7,30,4,902328,0.0567501886792452,0,0,1,0,0
9,10600,21300,15900000,201,2020,7,29,3,1331900,0.0837672955974842,0,0,1,0,0
13,4451,3578,15900000,201,2020,7,24,5,995829,0.0626307547169811,0,0,1,0,0
12,895,1659,15900000,201,2020,7,23,4,387354,0.0243618867924528,0,0,1,0,0
15,55700,15400,15900000,201,2020,7,22,3,5171100,0.3252264150943396,0,0,1,0,0
7,1506,2341,15900000,201,2020,7,21,2,670547,0.0421727672955974,0,0,1,0,0
5,28,199,12800000,1781,2020,11,7,6,15927,0.001244296875,0,0,0,1,0
13,19,162,12800000,1781,2020,11,6,5,15581,0.001217265625,0,0,0,1,0
8,19,405,12800000,1781,2020,10,31,6,53924,0.0042128125,0,0,0,1,0
8,3275,6933,12800000,1781,2020,10,30,5,730108,0.0570396875,0,0,1,0,0
15,181,484,12800000,1781,2020,10,30,5,90765,0.007091015625,0,0,1,0,0
5,324,579,12800000,1781,2020,10,29,4,204403,0.015968984375,0,0,1,0,0
11,397,3831,12800000,1781,2020,10,20,2,528328,0.041275625,0,0,0,1,0
15,148,440,12800000,1781,2020,10,15,4,89988,0.0070303125,0,0,1,0,0
7,399,895,12800000,1781,2020,10,11,7,99794,0.00779640625,0,0,0,1,0
13,248,769,12800000,1781,2020,10,8,4,127017,0.009923203125,0,0,1,0,0
15,169,552,12800000,1781,2020,10,8,4,129921,0.010150078125,0,0,1,0,0
13,447,541,12800000,1781,2020,10,4,7,141288,0.011038125,0,0,1,0,0
15,248,1233,12800000,1781,2020,9,29,2,116681,0.009115703125,0,0,1,0,0
5,377,752,12800000,1781,2020,9,29,2,106929,0.008353828125,0,0,0,1,0
12,210,487,12800000,1781,2020,9,25,5,102997,0.008046640625,0,0,1,0,0
11,243,602,12800000,1781,2020,9,25,5,96545,0.007542578125,1,0,1,0,0
7,312,536,12800000,1781,2020,9,25,5,200548,0.0156678125,0,0,0,1,0
15,503,678,12800000,1781,2020,9,24,4,225181,0.017592265625,0,0,1,0,0
6,299,416,12800000,1781,2020,9,24,4,202715,0.015837109375,0,0,0,1,0
10,624,1517,12800000,1781,2020,9,22,2,151941,0.011870390625,0,0,1,0,0
5,514,792,12800000,1781,2020,9,19,6,105806,0.00826609375,0,0,1,0,0
15,349,550,12800000,1781,2020,9,15,2,188999,0.014765546875,0,0,1,0,0
5,822,851,12800000,1781,2020,9,15,2,336973,0.026326015625,0,0,0,1,0
15,541,1487,12800000,1781,2020,9,13,7,210328,0.016431875,0,0,0,1,0
8,482,929,12800000,1781,2020,9,10,4,288211,0.022516484375,0,0,1,0,0
12,337,606,12800000,1781,2020,9,8,2,273443,0.021362734375,0,0,1,0,0
22,463,1296,12800000,1781,2020,9,5,6,226759,0.017715546875,0,0,1,0,0
8,209,783,12800000,1781,2020,9,3,4,187292,0.0146321875,0,0,0,1,0
9,637,1078,12800000,1781,2020,9,2,3,242215,0.018923046875,0,0,1,0,0
10,408,1220,12800000,1781,2020,9,1,2,240728,0.018806875,0,0,0,1,0
8,260,706,12800000,1781,2020,8,29,6,242066,0.01891140625,0,0,1,0,0
15,487,784,12800000,1781,2020,8,28,5,173271,0.013536796875,0,0,1,0,0
7,501,1225,12800000,1781,2020,8,26,3,336526,0.02629109375,0,0,0,1,0
6,195,559,12800000,1781,2020,8,25,2,125654,0.00981671875,0,0,1,0,0
10,193,437,12800000,1781,2020,8,25,2,57630,0.00450234375,0,0,0,1,0
7,512,1306,12800000,1781,2020,8,25,2,203618,0.01590765625,0,0,0,1,0
13,178,460,12800000,1781,2020,8,25,2,69738,0.00544828125,0,0,0,1,0
11,90,455,12800000,1781,2020,8,23,7,102545,0.008011328125,0,0,1,0,0
20,64,351,12800000,1781,2020,8,23,7,79915,0.006243359375,0,0,1,0,0
15,254,554,12800000,1781,2020,8,22,6,58808,0.004594375,0,0,1,0,0
14,69,402,12800000,1781,2020,8,22,6,74171,0.005794609375,0,0,1,0,0
11,297,783,12800000,1781,2020,8,22,6,59880,0.004678125,0,0,1,0,0
13,158,796,12800000,1781,2020,8,18,2,69754,0.00544953125,0,0,1,0,0
7,101,765,12800000,1781,2020,8,18,2,60366,0.00471609375,0,0,1,0,0
15,427,974,12800000,1781,2020,8,18,2,64601,0.005046953125,0,0,1,0,0
15,181,448,12800000,1781,2020,8,16,7,132629,0.010361640625,0,0,0,1,0
8,272,1066,12800000,1781,2020,8,13,4,268938,0.02101078125,0,0,0,1,0
26,493,1759,12800000,1781,2020,8,11,2,299552,0.0234025,0,0,1,0,0
22,142,674,12800000,1781,2020,8,9,7,255316,0.0199465625,0,0,1,0,0
5,123,631,12800000,1781,2020,8,8,6,127854,0.00998859375,0,0,1,0,0
14,227,1692,17900000,260,2020,11,7,6,149719,0.008364189944134,3,0,1,0,0
14,531,1846,17900000,260,2020,11,3,2,532777,0.0297640782122905,3,0,1,0,0
10,1118,2703,17900000,260,2020,11,2,1,640121,0.0357609497206703,3,1,0,0,0
8,3896,5431,17900000,260,2020,11,1,7,829927,0.0463646368715083,3,0,1,0,0
6,119,895,17900000,260,2020,10,30,5,386814,0.021609720670391,4,0,1,0,0
17,1589,3948,17900000,260,2020,10,28,3,808037,0.0451417318435754,3,1,0,0,0
15,627,1375,17900000,260,2020,10,25,7,250002,0.0139665921787709,3,0,0,1,0
15,24200,21100,17900000,260,2020,10,23,5,5045300,0.2818603351955307,3,1,0,0,0
12,1881,3780,17900000,260,2020,10,21,3,1305661,0.0729419553072625,2,1,0,0,0
9,822,3850,17900000,260,2020,10,15,4,767972,0.0429034636871508,3,1,0,0,0
15,236,1753,17900000,260,2020,10,13,2,486289,0.0271669832402234,3,0,1,0,0
11,26000,22400,17900000,260,2020,10,12,1,3348400,0.1870614525139664,3,0,1,0,0
10,270,1589,17900000,260,2020,10,11,7,546159,0.0305116759776536,3,0,1,0,0
25,398,1863,17900000,260,2020,10,9,5,632661,0.035344189944134,0,1,0,0,0
14,2248,4936,17900000,260,2020,10,8,4,1307184,0.0730270391061452,3,0,1,0,0
13,392,1579,17900000,260,2020,10,7,3,667071,0.0372665363128491,3,0,1,0,0
15,4858,14500,17900000,260,2020,10,2,5,1919358,0.1072267039106145,3,1,0,0,0
35,343,1608,17900000,260,2020,9,30,3,375151,0.020958156424581,1,1,0,0,0
17,4621,11100,17900000,260,2020,9,23,3,2615721,0.1461296648044692,3,1,0,0,0
14,25500,10100,17900000,260,2020,9,21,1,2935600,0.164,3,1,0,0,0
13,3360,135600,17900000,260,2020,9,20,7,1138960,0.0636290502793296,0,1,0,0,0
11,35000,17300,17900000,260,2020,9,17,4,4252300,0.237558659217877,3,1,0,0,0
7,12400,9538,17900000,260,2020,9,13,7,2321938,0.1297172067039106,3,1,0,0,0
10,167200,74700,17900000,260,2020,9,8,2,5741900,0.3207765363128491,3,0,1,0,0
11,276800,84200,17900000,260,2020,9,7,1,6061000,0.3386033519553073,3,0,1,0,0
11,3647,4162,17900000,260,2020,9,5,6,2207809,0.1233412849162011,0,1,0,0,0
8,1792,2783,17900000,260,2020,9,4,5,1404575,0.078467877094972,0,1,0,0,0
15,347,1785,17900000,260,2020,8,30,7,553332,0.0309124022346368,3,0,0,1,0
11,4406,5167,17900000,260,2020,8,27,4,1209573,0.0675739106145251,3,0,1,0,0
15,740,1861,17900000,260,2020,8,24,1,547701,0.0305978212290502,3,1,0,0,0
10,1102,2437,17900000,260,2020,8,24,1,860439,0.0480692178770949,3,0,0,1,0
3,2283,2915,17900000,260,2020,8,23,7,1005198,0.056156312849162,3,0,1,0,0
6,3267,5901,17900000,260,2020,8,23,7,1709168,0.0954842458100558,3,0,1,0,0
14,2407,4066,17900000,260,2020,8,21,5,715173,0.0399537988826815,0,0,1,0,0
13,36000,18800,17900000,260,2020,8,21,5,4954800,0.276804469273743,3,0,1,0,0
10,2733,3358,17900000,260,2020,8,17,1,1106091,0.0617927932960893,3,0,1,0,0
14,2077,4674,17900000,260,2020,8,17,1,1206751,0.0674162569832402,3,1,0,0,0
11,104500,75500,17900000,260,2020,8,16,7,9480000,0.529608938547486,3,0,0,1,0
45,433,1294,17900000,260,2020,8,12,3,484727,0.027079720670391,3,0,1,0,0
7,3311,7177,17900000,260,2020,8,11,2,921888,0.0515021229050279,3,0,1,0,0
7,1733,2128,17900000,260,2020,8,8,6,597361,0.0333721229050279,3,0,1,0,0
14,33500,15200,17900000,260,2020,8,8,6,2948700,0.164731843575419,3,1,0,0,0
22,2736,4391,17900000,260,2020,8,7,5,833927,0.0465881005586592,3,1,0,0,0
11,4526,9021,17900000,260,2020,8,4,2,1313547,0.0733825139664804,3,0,1,0,0
8,14100,10100,17900000,260,2020,8,3,1,2024200,0.1130837988826815,3,1,0,0,0
15,1932,2193,17900000,260,2020,8,2,7,843625,0.0471298882681564,3,0,1,0,0
15,6825,7408,17900000,260,2020,8,1,6,2614233,0.1460465363128491,3,0,0,1,0
14,2741,4090,17900000,260,2020,7,29,3,1206831,0.0674207262569832,3,0,1,0,0
9,1371,1232,17900000,260,2020,7,28,2,664403,0.0371174860335195,3,1,0,0,0
14,3256,4219,17900000,260,2020,7,27,1,1207475,0.0674567039106145,3,0,1,0,0
15,93,675,13100000,2618,2020,11,6,5,87368,0.0066693129770992,0,0,1,0,0
20,302,1684,13100000,2618,2020,11,5,4,249986,0.0190829007633587,0,0,1,0,0
12,191,2436,13100000,2618,2020,11,4,3,241627,0.0184448091603053,0,0,1,0,0
11,809,2851,13100000,2618,2020,11,2,1,818660,0.0624931297709923,0,0,1,0,0
7,638,2326,13100000,2618,2020,10,30,5,409364,0.0312491603053435,0,0,1,0,0
12,205,1067,13100000,2618,2020,10,29,4,114072,0.0087077862595419,0,0,0,1,0
8,1351,3615,13100000,2618,2020,10,27,2,910566,0.069508854961832,0,0,1,0,0
22,273,2911,13100000,2618,2020,10,25,7,836284,0.0638384732824427,0,0,1,0,0
15,827,2674,13100000,2618,2020,10,22,4,1003501,0.0766031297709923,0,0,1,0,0
9,1186,2585,13100000,2618,2020,10,21,3,656371,0.0501046564885496,0,0,1,0,0
15,538,4461,13100000,2618,2020,10,21,3,482399,0.0368243511450381,0,0,1,0,0
6,670,1879,13100000,2618,2020,10,20,2,348949,0.0266373282442748,0,0,1,0,0
8,461,831,13100000,2618,2020,10,19,1,210392,0.0160604580152671,0,0,1,0,0
11,353,1772,13100000,2618,2020,10,19,1,327225,0.0249790076335877,0,0,0,1,0
9,260,2700,13100000,2618,2020,10,18,7,321060,0.0245083969465648,0,0,1,0,0
10,477,1944,13100000,2618,2020,10,15,4,365921,0.0279329007633587,1,0,1,0,0
8,344,2119,13100000,2618,2020,10,15,4,248263,0.0189513740458015,0,0,1,0,0
27,267,1523,13100000,2618,2020,10,14,3,232090,0.0177167938931297,0,0,1,0,0
12,104,824,13100000,2618,2020,10,12,1,270128,0.0206204580152671,0,0,1,0,0
6,720,1672,13100000,2618,2020,10,10,6,318092,0.0242818320610687,0,0,1,0,0
9,179,1235,13100000,2618,2020,10,9,5,285214,0.0217720610687022,0,0,0,1,0
8,777,16900,13100000,2618,2020,10,8,4,409277,0.0312425190839694,1,0,1,0,0
13,164,1304,13100000,2618,2020,10,6,2,172668,0.0131807633587786,0,0,1,0,0
7,1154,1719,13100000,2618,2020,10,5,1,392473,0.0299597709923664,0,0,0,1,0
15,595,55100,13100000,2618,2020,10,1,4,575295,0.0439156488549618,1,0,1,0,0
16,660,1678,13100000,2618,2020,10,1,4,248438,0.0189647328244274,0,0,0,1,0
4,192,1057,13100000,2618,2020,9,30,3,246749,0.0188358015267175,0,0,1,0,0
16,272,1502,13100000,2618,2020,9,29,2,263574,0.0201201526717557,0,0,1,0,0
3,1170,2751,13100000,2618,2020,9,28,1,319621,0.0243985496183206,0,0,1,0,0
5,382,955,13100000,2618,2020,9,28,1,213337,0.0162852671755725,0,0,1,0,0
13,223,2037,13100000,2618,2020,9,28,1,619960,0.0473251908396946,0,0,0,1,0
17,225,2088,13100000,2618,2020,9,26,6,441013,0.0336651145038168,0,0,0,1,0
7,1105,2997,13100000,2618,2020,9,25,5,638002,0.0487024427480916,0,0,1,0,0
8,1061,6720,13100000,2618,2020,9,24,4,665881,0.0508306106870229,0,0,0,1,0
9,219,1601,13100000,2618,2020,9,21,1,235520,0.0179786259541984,0,0,1,0,0
12,244,1143,13100000,2618,2020,9,20,7,319187,0.0243654198473282,3,0,1,0,0
4,896,3134,13100000,2618,2020,9,19,6,421130,0.0321473282442748,0,0,1,0,0
36,3355,3533,13100000,2618,2020,9,18,5,769688,0.0587548091603053,2,0,1,0,0
12,814,2211,13100000,2618,2020,9,17,4,250625,0.0191316793893129,0,0,1,0,0
24,140,2865,13100000,2618,2020,9,15,2,207705,0.0158553435114503,0,0,1,0,0
27,518,3761,13100000,2618,2020,9,15,2,739179,0.0564258778625954,0,0,1,0,0
7,540,2299,13100000,2618,2020,9,15,2,442739,0.0337968702290076,0,0,0,1,0
13,192,714,13100000,2618,2020,9,14,1,307806,0.023496641221374,3,0,1,0,0
8,1439,17000,13100000,2618,2020,9,12,6,1118439,0.0853770229007633,0,0,1,0,0
8,185,3111,13100000,2618,2020,9,12,6,299996,0.0229004580152671,0,0,0,1,0
38,436,0,13100000,2618,2020,9,11,5,629236,0.048033282442748,0,0,0,1,0
11,213,10700,13100000,2618,2020,9,10,4,464613,0.035466641221374,0,0,1,0,0
9,552,5659,13100000,2618,2020,9,9,3,671211,0.0512374809160305,0,0,1,0,0
9,134,2576,13100000,2618,2020,9,9,3,300710,0.022954961832061,0,0,1,0,0
10,172,1775,13100000,2618,2020,9,8,2,137247,0.0104768702290076,0,0,1,0,0
12,1760,1781,12700000,828,2020,6,30,2,207841,0.0163654330708661,0,0,0,0,1
13,7272,2087,12700000,828,2020,6,28,7,497159,0.0391463779527559,1,0,1,0,0
10,9716,1737,12700000,828,2020,6,27,6,494253,0.0389175590551181,1,0,0,0,1
21,725,1197,12700000,828,2020,6,27,6,454322,0.0357733858267716,1,0,0,0,1
19,1698,1647,12700000,828,2020,6,27,6,225745,0.0177751968503937,1,0,0,0,1
10,15700,2631,12700000,828,2020,6,22,1,816731,0.0643095275590551,1,0,0,0,1
15,11400,1822,12700000,828,2020,6,21,7,603222,0.0474977952755905,0,0,0,1,0
15,1832,1287,12700000,828,2020,6,20,6,372319,0.0293164566929133,1,0,0,0,1
9,16000,2882,12700000,828,2020,6,18,4,1318882,0.1038489763779527,1,0,0,1,0
17,24400,1982,12700000,828,2020,6,16,2,384982,0.0303135433070866,1,0,0,0,1
10,1297,1060,12700000,828,2020,6,15,1,162157,0.0127682677165354,3,0,0,0,1
11,4481,2057,12700000,828,2020,6,13,6,415638,0.0327274015748031,1,0,0,0,1
26,4323,3882,12700000,828,2020,6,13,6,211905,0.0166854330708661,2,0,0,0,1
15,2691,1423,12700000,828,2020,6,13,6,321414,0.0253081889763779,2,0,0,1,0
13,6665,1960,12700000,828,2020,6,12,5,621425,0.0489311023622047,1,0,0,0,1
12,16800,4380,12700000,828,2020,6,9,2,1121180,0.0882818897637795,1,1,0,0,0
13,19300,2076,12700000,828,2020,6,5,5,729776,0.0574626771653543,1,0,0,0,1
14,3356,2864,12700000,828,2020,6,2,2,660320,0.0519937007874015,1,0,0,1,0
15,1427,900,12700000,828,2020,6,1,1,230927,0.0181832283464566,1,1,0,0,0
17,2190,1013,12700000,828,2020,6,1,1,234803,0.0184884251968503,3,1,0,0,0
15,11900,1948,12700000,828,2020,6,1,1,786048,0.0618935433070866,1,0,0,1,0
15,3573,1249,12700000,828,2020,6,1,1,362322,0.0285292913385826,0,0,0,1,0
13,22900,2349,12700000,828,2020,5,28,4,1125249,0.0886022834645669,1,0,1,0,0
21,2385,1133,12700000,828,2020,5,27,3,280218,0.0220644094488189,3,1,0,0,0
12,32400,9474,12700000,828,2020,5,27,3,2541874,0.2001475590551181,1,0,0,1,0
15,1271,1163,12700000,828,2020,5,26,2,221934,0.0174751181102362,1,0,0,0,1
15,3435,2013,12700000,828,2020,5,21,4,326048,0.0256730708661417,3,0,0,0,1
8,4652,2142,12700000,828,2020,5,20,3,574994,0.0452751181102362,4,1,0,0,0
12,6758,2034,12700000,828,2020,5,19,2,869192,0.0684403149606299,1,0,1,0,0
15,3364,1661,12700000,828,2020,5,18,1,601225,0.0473405511811023,1,0,1,0,0
12,4289,1815,12700000,828,2020,5,17,7,317704,0.0250160629921259,3,0,0,0,1
10,1321,1408,12700000,828,2020,5,16,6,446029,0.0351203937007874,1,0,0,1,0
16,2785,1929,12700000,828,2020,5,14,4,919914,0.0724341732283464,0,1,0,0,0
14,2474,1515,12700000,828,2020,5,12,2,363189,0.0285975590551181,3,0,0,0,1
15,1248,1360,12700000,828,2020,5,10,7,279508,0.0220085039370078,4,1,0,0,0
15,2000,1091,12700000,828,2020,5,8,5,295291,0.0232512598425196,1,0,1,0,0
15,19400,7702,12700000,828,2020,5,7,4,1227102,0.0966222047244094,1,1,0,0,0
12,2167,1470,12700000,828,2020,5,6,3,301537,0.0237430708661417,2,1,0,0,0
12,6509,3366,12700000,828,2020,5,6,3,1009875,0.079517716535433,1,0,0,0,1
14,7231,3041,12700000,828,2020,5,4,1,636172,0.0500922834645669,1,0,0,0,1
12,1210,1319,12700000,828,2020,5,2,6,349929,0.0275534645669291,4,1,0,0,0
11,29500,4094,12700000,828,2020,5,2,6,1433594,0.1128814173228346,1,0,0,0,1
14,6535,3715,12700000,828,2020,5,2,6,591850,0.0466023622047244,1,0,0,1,0
6,7388,2980,12700000,828,2020,5,1,5,815468,0.0642100787401574,1,1,0,0,0
10,7844,3091,12700000,828,2020,4,30,4,937835,0.0738452755905511,1,0,0,0,1
10,1371,1240,12700000,828,2020,4,29,3,335611,0.0264260629921259,2,0,0,0,1
12,884,1294,12700000,828,2020,4,29,3,382478,0.0301163779527559,7,0,0,0,1
9,1236,1973,12700000,828,2020,4,29,3,462109,0.0363865354330708,1,0,0,1,0
10,6577,5091,12700000,828,2020,4,27,1,861568,0.06784,1,1,0,0,0
15,2262,2790,12700000,828,2020,4,27,1,807752,0.0636025196850393,2,0,0,0,1
59,34,101,12600000,2469,2020,6,30,2,51035,0.0040503968253968,5,0,0,0,1
13,52,222,12600000,2469,2020,6,29,1,21374,0.0016963492063492,5,1,0,0,0
20,245,300,12600000,2469,2020,6,26,5,38945,0.003090873015873,6,1,0,0,0
10,43,457,12600000,2469,2020,6,25,4,45700,0.0036269841269841,6,0,0,0,1
21,24,182,12600000,2469,2020,6,24,3,19706,0.0015639682539682,5,1,0,0,0
15,43,402,12600000,2469,2020,6,24,3,98645,0.0078289682539682,5,1,0,0,0
15,655,623,12600000,2469,2020,6,24,3,96778,0.0076807936507936,5,1,0,0,0
12,11800,883,12600000,2469,2020,6,24,3,307983,0.0244430952380952,5,0,0,0,1
14,63,467,12600000,2469,2020,6,24,3,24530,0.0019468253968253,5,0,0,0,1
26,139,478,12600000,2469,2020,6,24,3,72317,0.0057394444444444,6,0,0,1,0
33,98,303,12600000,2469,2020,6,23,2,236501,0.0187699206349206,6,1,0,0,0
15,83,293,12600000,2469,2020,6,23,2,45576,0.0036171428571428,6,1,0,0,0
11,370,708,12600000,2469,2020,6,23,2,182978,0.0145220634920634,7,0,0,1,0
11,550,540,12600000,2469,2020,6,22,1,147890,0.0117373015873015,7,1,0,0,0
26,62,766,12600000,2469,2020,6,22,1,69128,0.0054863492063492,7,0,0,0,1
19,47,190,12600000,2469,2020,6,22,1,32437,0.002574365079365,7,0,0,0,1
21,778,1196,12600000,2469,2020,6,22,1,180874,0.0143550793650793,4,0,0,0,1
18,12500,7668,12600000,2469,2020,6,21,7,596268,0.0473228571428571,8,1,0,0,0
14,1869,404,12600000,2469,2020,6,21,7,109073,0.0086565873015873,6,1,0,0,0
15,79,215,12600000,2469,2020,6,21,7,91594,0.007269365079365,7,0,0,0,1
13,554,1297,12600000,2469,2020,6,21,7,370051,0.0293691269841269,5,0,0,0,1
15,423,499,12600000,2469,2020,6,19,5,109822,0.0087160317460317,5,1,0,0,0
20,7919,649,12600000,2469,2020,6,19,5,204368,0.0162196825396825,6,0,0,0,1
18,1542,818,12600000,2469,2020,6,19,5,265960,0.0211079365079365,4,0,0,0,1
6,494,949,12600000,2469,2020,6,18,4,417243,0.0331145238095238,5,0,0,0,1
15,442,532,12600000,2469,2020,6,17,3,57774,0.004585238095238,7,1,0,0,0
26,41,161,12600000,2469,2020,6,17,3,49802,0.0039525396825396,7,1,0,0,0
11,1398,637,12600000,2469,2020,6,17,3,444435,0.035272619047619,6,0,0,0,1
29,2762,16700,13500000,1533,2020,11,2,1,1219462,0.0903305185185185,0,0,1,0,0
31,964,2581,13500000,1533,2020,10,31,6,1103545,0.081744074074074,0,0,1,0,0
28,5380,5114,13500000,1533,2020,10,31,6,1610494,0.1192958518518518,0,0,1,0,0
14,515,1448,13500000,1533,2020,10,30,5,495263,0.0366861481481481,1,0,1,0,0
10,5460,9435,13500000,1533,2020,10,27,2,2414895,0.1788811111111111,0,0,1,0,0
15,415,1621,13500000,1533,2020,10,27,2,575336,0.0426174814814814,1,0,0,0,1
6,5578,12500,13500000,1533,2020,10,25,7,1318078,0.0976354074074074,0,0,0,1,0
12,4453,17200,13500000,1533,2020,10,18,7,3721653,0.275678,0,0,1,0,0
15,1430,6036,13500000,1533,2020,10,11,7,1207466,0.0894419259259259,0,0,1,0,0
28,777,12600,13500000,1533,2020,10,10,6,1213377,0.0898797777777777,0,0,0,1,0
15,1867,5970,13500000,1533,2020,10,8,4,1307837,0.0968768148148148,0,0,1,0,0
15,1073,3449,13500000,1533,2020,10,7,3,740922,0.0548831111111111,0,0,1,0,0
22,3555,6123,13500000,1533,2020,10,1,4,1809678,0.1340502222222222,0,0,0,1,0
6,746,3050,13500000,1533,2020,9,26,6,1403796,0.1039848888888888,0,0,0,0,1
33,6467,4795,13500000,1533,2020,9,24,4,1411262,0.1045379259259259,0,1,0,0,0
22,1152,7990,13500000,1533,2020,9,18,5,1309142,0.0969734814814814,0,0,1,0,0
15,1250,5941,13500000,1533,2020,9,14,1,881991,0.0653326666666666,1,0,1,0,0
33,2160,6296,13500000,1533,2020,9,13,7,2208456,0.1635893333333333,0,0,1,0,0
20,5546,5691,13500000,1533,2020,9,13,7,1311237,0.0971286666666666,0,0,1,0,0
41,12300,19100,13500000,1533,2020,9,3,4,2731400,0.2023259259259259,0,0,1,0,0
15,3924,6652,13500000,1533,2020,9,3,4,1310576,0.0970797037037037,0,0,1,0,0
38,840,3622,13500000,1533,2020,8,30,7,1504462,0.1114416296296296,0,0,0,1,0
20,2896,16000,13500000,1533,2020,8,27,4,2018896,0.1495478518518518,0,0,1,0,0
15,676,4803,13500000,1533,2020,8,27,4,1105479,0.0818873333333333,1,0,1,0,0
15,13300,36000,13500000,1533,2020,8,22,6,2349300,0.1740222222222222,0,0,0,0,1
15,1014,4696,13500000,1533,2020,8,19,3,1505710,0.111534074074074,0,0,1,0,0
28,1625,3838,13500000,1533,2020,8,19,3,1205463,0.0892935555555555,0,0,1,0,0
11,2769,8673,13500000,1533,2020,8,18,2,900342,0.066692,0,0,1,0,0
37,1290,4892,13500000,1533,2020,8,18,2,978282,0.0724653333333333,1,0,0,0,1
48,3665,7398,13500000,1533,2020,8,17,1,2111063,0.156375037037037,1,0,1,0,0
31,1356,3262,13500000,1533,2020,8,16,7,1304618,0.0966383703703703,0,0,1,0,0
31,10200,13200,13500000,1533,2020,8,13,4,4023400,0.2980296296296296,0,0,0,1,0
20,8248,9364,13500000,1533,2020,8,6,4,2417612,0.1790823703703703,0,0,0,1,0
14,3084,7199,13500000,1533,2020,8,1,6,1110283,0.0822431851851851,1,0,0,0,1
12,13400,21400,13500000,1533,2020,7,31,5,3234800,0.2396148148148148,1,0,0,0,1
27,2056,5022,13500000,1533,2020,7,26,7,1707078,0.1264502222222222,0,0,0,0,1
